Month,DayOfWeek,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
1,Monday,0.7563154131685568,0.7268130911729431,0.7230847757559149,0.7471914611542146,0.8123790878556686,0.9193423730187295,1.5329165673639247,1.3964509602052502,1.1702510534131356,1.1522810362478326,1.0588184211973644,0.9654715923399714,0.924367493798202,0.9007702676494341,0.8831476090633572,0.863162912138542,0.8982692858790053,1.321259406422081,1.3962425450577147,1.1218524247076156,1.0468461288333673,0.979018576929794,0.893892567780755,0.8098549488466248
1,Tuesday,0.6255975075691819,0.5950892083625192,0.5969811959102193,0.6302880600311882,0.7211231705244106,0.868304035172574,1.5712759501612377,1.5062191700054277,1.1933514375081604,1.1314479699318507,1.0217521085724937,0.9520441923619215,0.9095138889459149,0.8740588306301615,0.84871408077243,0.8532272594018395,0.9086467279865524,1.4876146257863778,1.6590759972966913,1.2461497150111638,1.0998163031187411,1.003068731538956,0.8849574672330586,0.8116823661669268
1,Wednesday,0.5675494604772975,0.548135779034239,0.5513942322333093,0.5761676123963335,0.6860414361556343,1.0562717610873693,3.4587567123120806,3.4804695826946697,1.5786444428654085,0.8963487052470234,0.8458122278277994,0.7689492757301067,0.7249753839594775,0.6915533990437811,0.6571416970349091,0.6475795072731517,0.6704495853339154,0.9473724280044259,1.0316201922588897,0.8403763970237431,0.7891699572645235,0.7267416483103754,0.6596540558098932,0.5988245206216439
1,Thursday,0.7217821486625473,0.6881321251889422,0.6922569667760293,0.7198499860243854,0.8085123704541939,1.0479485697383168,1.9822903182912301,1.741681795608672,1.2523019058396359,1.1076936436733886,1.0192266464766526,0.9335384899280595,0.8871665866121754,0.8591176638199832,0.820105346283165,0.8196711524318927,0.8539941763749699,1.2219951750208278,1.2829125723543349,1.037875272388799,0.9779565209132184,0.898607594593201,0.8435301045593069,0.7818528679860732
1,Friday,0.7944649638453936,0.7433252445752789,0.7463363434121503,0.76807500818566,0.8356411284276495,0.9845558782218604,1.6059438601430271,1.4156815824181204,1.1652218084341368,1.09222102199877,1.0436762334336014,0.9724625219176783,0.9213962440826095,0.8907222047118801,0.8611742673451839,0.8464614998577072,0.8877600668317059,1.308506048208182,1.3255934220954677,1.0916334905184049,1.0168211486852454,0.9735151824866659,0.8813461815043866,0.8274646486592349
1,Saturday,0.8803367560362676,0.8151181965218033,0.7830526154964675,0.7771604385414965,0.8205298955276564,0.8881761331008213,1.0721486109867182,1.1862241914325302,1.3793257503516656,1.3284203760582896,1.1565610001527835,1.0648908651237283,0.9588822565604733,0.8983420349716296,0.8730031452339433,0.8552760377428072,0.8781872494217933,1.184352856262282,1.3464762316198744,1.1191848733740406,1.0208892003097818,0.9660135608579059,0.9063584302279636,0.8410892940872763
1,Sunday,0.8459968791261554,0.7709442854525582,0.7413528419536417,0.75237066378586,0.7895937178199369,0.855018352507123,1.056346303280708,1.1614957451244243,1.2508512909930571,1.1993000145303843,1.0993057003329354,1.0278667500584373,0.9637561675163783,0.9265836539494215,0.8937070800876876,0.8903208687906299,0.9180170447725363,1.2732912583944558,1.525867242827992,1.1835061185553006,1.080883700067598,1.0151810928112504,0.918522449443739,0.8599207778177891
2,Monday,0.6861051843912107,0.6360207496991699,0.6237954152467818,0.6562850757889841,0.735916596725754,0.8976975114517711,1.4617920378591003,1.3298312317353098,1.1626808773118422,1.1459051702344958,1.0757990959926385,1.045523950127916,1.0162802220581841,1.0170082816781776,0.9924969411384021,1.0055413426632827,0.9944384334583842,1.167716623016796,1.6532717179173448,1.1468455805769873,1.0286875714155703,0.9451427300213362,0.8413638983547875,0.733853761135773
2,Tuesday,0.6260349142975513,0.5738178392506792,0.5558949378094848,0.5975989328590485,0.6874667672938715,0.8610275849602792,1.2848757047312818,1.1595737241609525,1.0924736744190957,1.085728836950943,1.0580211712953862,1.0388316337099377,1.0194521007028512,1.0407632538299252,1.0325934506994865,1.0523529745498494,1.0645126815346881,1.239086808116499,1.8842162622886796,1.2104291653527517,1.096495244177102,1.0109656385363492,0.9065948202498176,0.82119187822349
2,Wednesday,0.6994751254243202,0.643162112154668,0.6247869446726727,0.6478809051645001,0.731256665099812,0.8879143429692717,1.4194816879841352,1.2051672345971902,1.077947325040723,1.0661347173737261,1.0516033349262297,1.0473845464737308,1.0299468875367352,1.0274156144652358,1.02491559167857,1.0568533827782283,1.0184780330029048,1.1559792862695362,1.6941404413842311,1.1993546816181917,1.0994475210060508,0.9798214306640816,0.8397576540411176,0.771694533674135
