Month,DayOfWeek,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
1,Monday,0.7289069416237046,0.6944539915638182,0.6947872728219548,0.7157631620059366,0.7726292766755194,0.8864864864864865,1.4633546841639327,1.3331458626256314,1.148237254595636,1.1540071863771284,1.071290944123314,0.9817424360776961,0.9454980992553247,0.9281674738322137,0.9159818778315888,0.896026662500651,0.9367286361506014,1.321356038119044,1.3929073582252771,1.1714627922720409,1.0993698901213351,1.0249023590064053,0.8992969848461178,0.8234963286986409
1,Tuesday,0.6287263615014954,0.5935030897066166,0.5944235298468468,0.6214943318282584,0.6990742865047999,0.8982345218470987,1.4932333267815894,1.4154232620699905,1.1566809640788647,1.0918063706237147,1.0037235364899044,0.9522775072234692,0.9210318517488706,0.8848388305205349,0.8848388305205349,0.9006999865084296,0.9511105206171059,1.4597194438185666,1.630378907675882,1.30932609947739,1.1773251215097411,1.082569096359262,0.8637344530195437,0.7858257697214915
1,Wednesday,0.5920066926043284,0.562591321388257,0.5790661295775293,0.6133771866995948,0.721412322872319,1.074094235077727,3.3299327874582434,3.349116725207854,1.5899565095318042,0.934649698317108,0.8425117894121624,0.7519966078580801,0.7082104732381777,0.6722216810584399,0.6498610482406129,0.6434801542507778,0.6690449859902247,0.9343196520762543,1.0397419221755548,0.8815397573930931,0.8325691464064497,0.7684851679740546,0.6641493000842306,0.5956647051071218
1,Thursday,0.7211281295512317,0.6801155647984953,0.6925367293773481,0.7232866855908494,0.8112005074500163,1.061119640493123,2.0930230356429984,1.8781520361905275,1.3764202998941233,1.1791775080985298,1.0022137822540818,0.9226690987239589,0.8617940314663192,0.8381067191368301,0.8056715744362587,0.7962420927895077,0.8181116737172134,1.1310265606533736,1.2107605912045154,1.002346325168795,0.9640224881145297,0.8790814144853627,0.8027745650146666,0.7490189457473448
1,Friday,0.775141961066055,0.7176004089583995,0.7240774257726688,0.7405683969107062,0.8061785877119054,0.9705356526064189,1.6198289559126267,1.4521781179623923,1.191041600464223,1.094593735752083,1.0440155293662527,0.9774547866093757,0.9307229997651252,0.9066718247005346,0.888766078558698,0.863786457397864,0.920333245830973,1.3145912488428966,1.3081363378880615,1.094240042001133,1.0252255488470412,0.9708009229196314,0.8518492933033063,0.8116608408516283
1,Saturday,0.9011704991036193,0.8344949480702281,0.8044956192614368,0.8121997270489085,0.8524711995743287,0.9225785804403209,1.1720515980673585,1.2702906452482094,1.4350418229942326,1.3337444784795673,1.1403013356705054,1.0423190920825702,0.9341113963403542,0.867575919994008,0.8476386228712782,0.8287985774637339,0.8393508705544526,1.123679139474506,1.2844148428585742,1.0796489961800466,1.0049658422039196,0.9528814044043762,0.8731088701322831,0.8426659714811829
1,Sunday,0.8652271904522789,0.7920311095021779,0.7658262585685425,0.7796293484988265,0.8098046313921036,0.8798477222566067,1.1381827099365898,1.2308339074889354,1.281585370126003,1.187836464914227,1.075940350098677,0.990319152663109,0.9228451648313151,0.8921794168136116,0.8694311772330761,0.8661614097369005,0.9010545000175166,1.234710917520115,1.4719325493676503,1.1830953020447725,1.0933635397568695,1.0337136384337813,0.8975278222180701,0.836920346128245
2,Monday,0.6389368794947357,0.5871547946311686,0.5747074405469375,0.6048977335670245,0.6737403366381453,0.8271212195313361,1.3656057678199955,1.2600489295662192,1.1104350090932562,1.1095069169027652,1.0708000131934674,1.0466969130698354,1.0257056514672613,1.0425477950417583,1.0336763255738304,1.0581888781344437,1.0966501103815527,1.2246722390110358,1.6734048131133967,1.2061376920303495,1.1283417290039046,1.0450318064927782,0.8589220254702162,0.7370689802245846
2,Tuesday,0.6235513482501434,0.5438898450946643,0.5230063109581181,0.5536718301778543,0.6405048766494549,0.8141709695926562,1.2351118760757314,1.1321858864027539,1.0609581181870338,1.0647733792312104,1.0418531267928857,1.0467297762478485,1.0505737234652897,1.0805220883534137,1.0948364888123925,1.1174411933448078,1.1460699942627655,1.2454388984509466,1.8464429145152035,1.2662650602409637,1.123407917383821,1.034796328169822,0.9004589787722317,0.813339070567986
2,Wednesday,0.6650354563293615,0.5974244411604896,0.5784590253575916,0.597728995282872,0.6769961273174666,0.8290516946014321,1.3603325177281647,1.1821129826577192,1.046835578843179,1.0396370268595971,1.0367022325893676,1.0368406662813596,1.010067590250115,1.0586024426624954,1.128179216257653,1.1804240916154176,1.154370870782531,1.2022412414733499,1.6722789992628406,1.2078616493682233,1.122669555316373,1.017847563740063,0.8424520759862535,0.7558479582760853
2,Thursday,0.6241454764785171,0.5741154911776454,0.5614353347706326,0.587569164751099,0.6417706176281339,0.8360891800833142,1.636624196123436,1.3665009513570507,1.1541704891690332,1.1075108286647966,1.0680614531763124,1.0400490815059182,1.023335585588178,1.0285015752354796,1.0252693785042803,1.0518728439072287,1.0621219463625702,1.1581209518404991,1.589384397744369,1.1585353360368065,1.0746087234779726,1.0281424422653465,0.8642673054322316,0.73779724871915
2,Friday,0.671325369797579,0.6211419029864994,0.6006186146780392,0.6354721015888884,0.6949313171077159,0.8215702815009216,1.528304572263706,1.3032149217358702,1.1870458892672784,1.143472087703037,1.082540971940166,1.067877512905163,1.0245258849626644,1.050353568490226,1.0795693997493605,1.0913168299989933,1.0997871993279247,1.1995709271930097,1.4787043112097007,1.0742650045302589,1.0100012844412507,0.9456820209468066,0.8310126604249765,0.7576953652499626
2,Saturday,0.792991201238624,0.717555983535365,0.6974358974358974,0.7059854235111968,0.7497904157697972,0.8458895056833201,0.9554926173482874,1.048510252633964,1.2040028699822516,1.3132132472338658,1.2241833767606962,1.0955175408783657,1.0436161776367963,1.0618330123484763,1.0582379819493222,1.0544918998527246,1.0534345379706205,1.156572636985008,1.5264378233450397,1.0958498546127413,1.0239190362901704,0.9520788489860657,0.8493334843850308,0.7736263736263737
2,Sunday,0.7510929350813197,0.671467374307475,0.6259214257862146,0.6419231931138103,0.6730004777640112,0.7318972022192737,0.9165722894211868,0.9912472036166337,1.1560558251942663,1.2080535840951163,1.1420343164980298,1.0886631524173662,1.055477850514428,1.0469499625374459,1.056436040174763,1.055733367757184,1.0519325487711884,1.2090756530661404,1.7530079835830172,1.253599532616377,1.1227108250146056,1.047652634955025,0.9272081946509062,0.8222864268442156
3,Monday,0.5576086927698437,0.4994188261437192,0.4782048754962075,0.4933092083572358,0.5475532801629232,0.6959660788929146,1.1172539248018483,1.0760988605456758,0.9328834797243247,0.9501516355513991,0.9865972027638241,1.024527746521575,1.0262885044253185,1.1080470702208285,1.2360096205266187,1.375088280971705,1.5250921260002597,1.4356328961197031,1.6306739583729253,1.4928257070653947,1.2885353623298574,0.9980315221628329,0.8084000173247263,0.7158011227483381
3,Tuesday,0.5609373829108424,0.4911980841622913,0.46867870017681956,0.4848459724518609,0.5577230613224319,0.7497979090965619,2.21015221789784,1.9998246153895212,1.1790437712155588,0.9411074422067848,0.8768401433051708,0.919736030217174,0.9353484493608826,1.046051215495071,1.1298149054597229,1.22699073490935,1.2905309848802522,1.15369272297363,1.256244887937206,1.1843435752631168,1.0301135376192017,0.8852394717415532,0.7589434193302539,0.6628007646769017
3,Wednesday,0.6456963013608786,0.5773424100496752,0.55823782086932,0.5655260275769498,0.6296320587656589,0.7711052073122852,1.2893441422565948,1.1195591138072525,0.9498818990666029,0.975412185285046,0.9847057269743611,1.0140094929970505,1.0887459558628647,1.2114595190969524,1.2964382842885778,1.3578058472764911,1.396661907889358,1.2414964183387527,1.3683715907283804,1.2643097990981385,1.171611572364112,0.9675633472922138,0.8314593214384864,0.7236240500039981
3,Thursday,0.6593698464619856,0.5652332460690241,0.5204726423669129,0.5308790473132209,0.6044423157516614,0.7321711396428514,1.1122661688428317,1.0534416789580534,0.9584777911425819,0.9640728666053459,0.9991019577321439,1.0403574752494107,1.0918016904965357,1.188115363053997,1.238100939950907,1.3467368409594358,1.4543712887722944,1.3204595799339258,1.437498979497423,1.365220183636037,1.2417584211872663,1.0000380987628787,0.8536517664219275,0.7219606711913483
3,Friday,0.6948680306283219,0.5881271409134753,0.5628279433936113,0.5725810329562779,0.6369831046392234,0.7547895646467474,1.1630389586144276,1.0423812473658456,0.9813282644422381,1.0570674541551048,1.0501882448115996,1.0643992430606826,1.097980646566477,1.1813910598564756,1.292680374170153,1.4034039640312392,1.4178412520613586,1.244503279787514,1.267426434606496,1.1728599351114053,1.1060818207275782,0.9939552342240665,0.8765108378662005,0.7767849313634808
3,Saturday,0.6920590658470119,0.6195650958272909,0.5846713614148366,0.593215852790194,0.6473235089079679,0.6902025402340415,0.7949955823637522,0.8380759236960518,0.9838914715388659,1.1146087689147526,1.1293715027046372,1.1563917790958198,1.1652941549266898,1.2103652285427766,1.2784080106470626,1.4415809545822258,1.4713748355036294,1.3393154714195712,1.2419708995202112,1.236311851567422,1.1444026498361561,0.9691063699705118,0.8639778111637583,0.7935193089847639
3,Sunday,0.7778436287336257,0.6866657811500527,0.6242350769447214,0.6078776022619736,0.6331120703397345,0.6730624306231636,0.8283378499273014,0.8632817726562249,0.9677595503088382,1.046117883548298,1.0785838725381227,1.0579512814044025,1.0531218391169752,1.0732992995639223,1.122326988544662,1.2557055648073763,1.3839765633629684,1.2478419179414608,1.3170723524073018,1.5015014207030812,1.3504738878088272,1.0880910468840526,0.9256346767441592,0.8361256416787548
4,Monday,0.5613613050447537,0.4945279591821888,0.4592197764623432,0.4708792368000504,0.5333087598728323,0.6814091262922285,1.052668847561286,0.9596259660643743,0.9139387296329259,0.917450147804515,0.9132985263198737,0.9612555744975979,1.0382739730678106,1.2088396557452186,1.385555170248006,1.717587888517323,2.026922489323882,1.6244092063176427,1.2048820352645324,1.1796813048507526,1.2282203560403426,0.9554937446801287,0.8235148616894092,0.6876753587199813
4,Tuesday,0.6122297422135801,0.5168930736155931,0.4742509556448069,0.4712804295065088,0.531487397686362,0.6710375495311914,0.9184091899755505,0.8816865987296336,0.8458896062079692,0.8806318466950206,0.924113461183152,1.0049419079172772,1.0784086159608377,1.260665462431634,1.4712499349748958,1.7974266202910612,1.9576843528970702,1.5956891495075134,1.219056570943734,1.1199959818970109,1.2149451905639157,0.9977093225370732,0.8366551445171728,0.7176618945714353
4,Wednesday,0.6072739443611602,0.533448837412071,0.48041446463578247,0.48756971730564236,0.5255735593163133,0.6587332615182974,0.9249851635385874,0.8463898881429252,0.8227640538556519,0.8637605015427108,0.9039019190365161,0.977862030752961,1.0482220153399169,1.2128153275412539,1.4022720177306263,1.660243627353091,1.8857915920155932,1.6201697122429635,1.2684597924864223,1.2289708980348368,1.4335931237571828,1.0204335340591715,0.8632879848569653,0.7230630331633586
4,Thursday,0.6634567414231185,0.5605457646389994,0.4914898307247857,0.47956283138610767,0.535392326344978,0.6901648664013644,0.9151071457576777,0.8695571463377847,0.8574213084892854,0.860809133204163,0.9309092596674827,0.9510737780046641,1.029295402072142,1.18546019886067,1.3886368646378393,1.692984186283951,1.9992110545184534,1.5984499541715493,1.238041094777877,1.1886159807868573,1.285424232228423,0.9756239050480908,0.8683273195577265,0.7444396746760102
4,Friday,0.6764938275800545,0.5883835594713157,0.5364100559893289,0.5314483309402639,0.5760585438243232,0.7178188800435,0.9301988371664925,0.8450112290181618,0.8616862501876222,0.90747458956735,0.9565934019252172,1.0019512720084507,1.1104521910037581,1.2504453374794324,1.4735417144572547,1.7134490502771145,1.879157073148628,1.4683307703417983,1.141785824532785,1.1028849938969647,1.1413553552362907,0.962053565107065,0.8642464096878247,0.7627689371090022
4,Saturday,0.754609205661099,0.6386802538275189,0.5707470649967145,0.547043419413686,0.5594484057317157,0.6304416481134574,0.8175992310634668,0.8252022871938721,0.9220412126442983,1.0049215861277572,1.0530350434978766,1.1220510205082437,1.163926676409145,1.2688394354593513,1.3539560019223413,1.4801008248413579,1.5848252729038144,1.3242734824782512,1.1584421188909269,1.1610078560990202,1.2840690865936308,1.0649927912200001,0.9079885051834561,0.8017575692189999
4,Sunday,0.7801924765698289,0.6910694108514586,0.6300715418206448,0.6134313998759182,0.6257556548609174,0.6708326964402923,0.7883926617933109,0.824478272206587,0.9252062784166688,0.9903042400592235,1.0179019394517026,1.0426703351705824,1.075974596209812,1.1401134718613162,1.2288529031832662,1.3100395323256935,1.40136849582348,1.2741697162604038,1.207705057080602,1.3238024162972686,1.5860644805500357,1.1298752289068517,0.9206985742587314,0.8010286197254016
5,Monday,0.6302739159005144,0.5519793919698308,0.4940530375273695,0.48855623025625944,0.537667704674868,0.613383726285649,0.7247390474032999,0.7374916402722751,0.7602184397895555,0.8187444459343197,0.9188263150486757,1.021786512334086,1.1483330099100773,1.3960891049115638,1.621957912778994,1.9746730440735671,2.0772934387276725,1.6156415815147367,1.1833326809344904,1.0587650339760988,1.0930651113478254,0.9696767794039628,0.8457087841478741,0.7177431108764325
5,Tuesday,0.5853022849021536,0.5367267956707117,0.4916147370722641,0.4846179075106592,0.5183251339236908,0.5936984803760795,0.7278102109981414,0.7202711271455122,0.7384453919317808,0.7988979993440473,0.930106045698043,1.0590401224445174,1.2427243905105498,1.3749469771509786,1.744134688969061,2.09770197879086,2.2778528479282825,1.5982507926095986,1.1260697496446923,1.0155023504974308,1.0223417513938997,0.8985153602273969,0.7602055318683721,0.6568973433912758
5,Wednesday,0.5398728423952787,0.4937149847702334,0.46466831391682406,0.4540659653763787,0.4878491883883894,0.5402806250314496,0.6467903128097987,0.6449709748945744,0.6726060904689304,0.7250688950070806,0.8026260156172906,0.9379784829309638,1.1009033300288125,1.3847984645415352,1.805363517961714,2.3552740867858164,2.804070245787063,2.0102742926376282,1.1210101507815506,0.9391861468919317,0.9376491200325179,0.8064058469756448,0.7107023990558263,0.6138697069127652
5,Thursday,0.587172387292187,0.5195058826188673,0.48232727930290115,0.46914478814660776,0.5043704298097896,0.5842610277912772,0.7206970988121743,0.6961765802827725,0.7241328646828132,0.7650546444999491,0.8503701359613929,0.9420689187509182,1.1445621093794147,1.3389360427662436,1.7364541539991636,2.2168646376058136,2.4844927159503167,1.639637888360213,1.1700591087352086,1.0394638396943976,1.047745843740464,0.8809303692318124,0.7755789378510641,0.6799923147342367
5,Friday,0.6182083129250705,0.5637992752934525,0.5293525646180426,0.5236796767818546,0.5480672461394878,0.6192805082205701,0.7228350793058997,0.7259541928928073,0.7416082442070994,0.7998771849025155,0.8983242074892841,0.9871214724165576,1.11773435386831,1.3350001096563369,1.6268321746313719,2.0883440187341757,2.3078516374127926,1.6374371608268574,1.1306786752539761,1.0377875737438866,1.0315493465700716,0.9000592144220014,0.8082403082074112,0.7003774614801656
5,Saturday,0.653558393032779,0.5851787628308928,0.5491560261270789,0.5195114328043523,0.5338569579505181,0.5591152533334275,0.6586863355517923,0.6771003109609771,0.7303715815923816,0.8137536221391501,0.9111633401552862,0.9725079417773689,1.1343559788030917,1.3617653966297552,1.613225288667494,2.0930481415622917,2.3832430704791907,1.6520662747722532,1.1366656719211596,1.0147393031013103,1.0186594244484901,0.9176262429168528,0.7935596997398946,0.7170855487022103
5,Sunday,0.6962674091587506,0.623058635530785,0.5552710746378158,0.5182634571245358,0.5144999705977615,0.5355351720777676,0.6603126718047467,0.6815942920454344,0.7497850836377009,0.8369277180969378,0.9162969607419444,0.9716963784842819,1.1336383076631569,1.349792364191994,1.61285559207241,1.9407717574231318,2.0462165852893603,1.6290296234553323,1.23738060591013,1.1018726892407409,1.101088629547663,0.9873551706403247,0.8472549043400504,0.753234946287244
6,Monday,0.6363024380580816,0.6025392870992599,0.56815163871816865,0.5608792655104512,0.5732483434870124,0.6106980437450371,0.6567094022115939,0.6726844491748073,0.7287482016320871,0.7990545243327363,0.9347719157465683,1.0733096180996813,1.2356990929678568,1.470913025303897,1.7237337559323058,2.0669454521646724,2.0711960636517324,1.3905341635343869,1.1531445627594727,1.0549775969943544,0.986423896091687,0.8826163084480064,0.8094896748080762,0.7372292795280679
6,Tuesday,0.6391039117697743,0.6034533861795623,0.571773220747889,0.5606272617611581,0.5711528519731174,0.6081888678269861,0.6476236429433052,0.6688402550404963,0.7201861106324315,0.799841461313114,0.9414509736343271,1.0712528002757193,1.225952093744615,1.4855143891090816,1.7786386351886956,2.1029881095984835,2.0463897983801482,1.3861933482681372,1.1298156126141652,1.0137446148543858,0.9630191280372221,0.9007754609684646,0.8188040668619679,0.7446699982767535
6,Wednesday,0.6371989689973476,0.5929623065992129,0.5539696177283762,0.5352411408451694,0.5398858031122046,0.5781106244308298,0.6274976179718464,0.6446154458430975,0.7067003467109282,0.7796290356941359,0.9442148905437578,1.0640022286887492,1.2068068649232015,1.4901312632123551,1.7677622045290138,2.192243133086898,2.257642974363056,1.461795077688063,1.1435233415348454,1.0024229966967648,0.932191208384739,0.8560599498545031,0.7810711284141427,0.704321830146761
6,Thursday,0.6130717910127758,0.5688293234568316,0.5305564780910661,0.5037688495024614,0.5121095047315561,0.5503487184230107,0.6308461308860684,0.6437775096585964,0.718792959208983,0.7895203702847341,0.9342206490072349,1.115125425125383,1.2732111102236086,1.5508573974969624,1.8899487537362687,2.276595297451139,2.1695120464453423,1.3964711965729324,1.0922727024311494,1.0098919162066833,0.9413673797982939,0.8448949220375749,0.7562586443912876,0.6877509238200537
6,Friday,0.5954424596141455,0.556690792927352,0.5267021516153987,0.514341853178124,0.5212806689904974,0.5534685909899109,0.6048192377389747,0.6185093338012252,0.6700304674252859,0.753023478173773,0.8806840501714459,0.9897615527944575,1.1933228815407468,1.4947948225977512,1.9441641277145596,2.4655641375175548,2.3048461604579846,1.474455738410622,1.1277706781044416,0.9875622721069975,0.910468107233403,0.8268272463599278,0.7782725843608127,0.7071966061746084
6,Saturday,0.6889523744248138,0.6294725888910004,0.589152696560254,0.5716751354433102,0.5690768669991869,0.5732079268995555,0.5966297280541337,0.6217525538735696,0.7214961540019253,0.8151459734627691,0.94483508472411315,1.0631030303785558,1.2398226697364034,1.439365947729319,1.7316804939825474,2.021284616319244,2.065137406030849,1.453852696248711,1.168360941233648,1.0406719358969168,0.9766498537305714,0.8866263945442593,0.8213706021814239,0.7706763286529194
6,Sunday,0.6942502046382367,0.6514818913489563,0.620285449854791,0.5979076441114647,0.5860666590187887,0.5908071932604371,0.5942849651058383,0.627758519117826,0.6881641039087845,0.7964097525969002,0.9021091754696329,1.0288822396436665,1.1739757090747247,1.4150184195976585,1.6941096101911137,1.948235367180081,2.0084339417421466,1.4767488698535316,1.201922089975271,1.092041060478901,1.031676877733721,0.9257290425863168,0.8462992177600975,0.807401995751115
7,Monday,0.42729704338532526,0.39834859380521564,0.3795016476712817,0.36299907776376394,0.36626281721622567,0.38721280672973885,0.4180114748022651,0.4312847813782979,0.47280552307458046,0.5233245323457841,0.6124682891512266,0.7242513653980411,0.8847951687462472,1.1714526226272528,2.1104557455892112,3.807289975780525,4.12227530906406,2.4403232710943583,0.929568157854666,0.7405240944990477,0.6829834485889211,0.6105146422958798,0.5228073905311335,0.4732422206069521
