Month,DayOfWeek,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
1,Monday,0.7716148738606008,0.7429776676346769,0.7391851113779526,0.7576255645543604,0.8215539828937545,0.9324238011292505,1.5336461624497189,1.3969778777014157,1.1720361428340274,1.1432172572664638,1.0444064053322886,0.980682376252239,0.9130976611623504,0.883892706993803,0.8680184745180529,0.8551873710147643,0.8965421311554521,1.2991662621462574,1.3828750188066508,1.111014593960865,1.0412270168535978,0.9744144389656768,0.9081468991026743,0.8300702020331053
1,Tuesday,0.6448443712931334,0.6112067950068925,0.6316070968091102,0.648244421593503,0.7343726620674725,0.906476331765957,1.6128845351831986,1.5184471830201234,1.1982885140061061,1.1172412475765092,1.0085733478079544,0.9379554491536487,0.8962379780524844,0.855953112414959,0.8183806464552565,0.830701053442551,0.8895333844826543,1.4449258706261758,1.6257779843559483,1.2357845743410811,1.102953395752484,1.0064721931279508,0.8974413666419411,0.8256964850229058
1,Wednesday,0.576402989695721,0.556319157851806,0.5581992193765707,0.5829682839091851,0.6934293590507181,1.06820321077703,3.498645286355006,3.509030388110849,1.5890996221225546,0.9488193039544706,0.8368810376149083,0.7545164374823589,0.7092009862862443,0.6750465352530187,0.6392955240360644,0.6300593487675774,0.6506654199239271,0.9236026057254837,1.007787582889948,0.8257648008216565,0.7797480568345584,0.7177507898869601,0.6609609949404959,0.6076030583328877
1,Thursday,0.7386178756926054,0.703648915625998,0.7057197270585137,0.7348818756854893,0.817308710128207,1.0458665162778409,1.9984824723780619,1.7803854662483531,1.2421025852230525,1.0999424478094142,1.0117941962129413,0.9308831103445392,0.8902140816956458,0.8536012816259072,0.8186109729878304,0.8204682987056539,0.8701250759430953,1.1956480937059963,1.2598005509710486,1.0249449162379902,0.950822676096805,0.8786004588163818,0.8401303330288197,0.7873993614998083
1,Friday,0.8168201643615544,0.7644441347965562,0.7614687828823005,0.7869682864780295,0.8530899500931847,0.9927101828960296,1.6212225376760083,1.4411030932799465,1.1730755241445094,1.0774462382392145,1.0245046459136553,0.9551371438465849,0.9008431188327277,0.8662700213827804,0.8355083251453097,0.8274429083860048,0.8687781692774423,1.2885978654104069,1.3264168013122695,1.0992081096781927,1.0073656353001326,0.9766531184331453,0.8888925318052211,0.8460327104287929
1,Saturday,0.8916144996972648,0.8264637902440308,0.7958596361913285,0.7918666912364757,0.8386447995366836,0.8945965725116487,1.0687445705109642,1.1825940453312975,1.3789812304209337,1.3145128596625162,1.1411988311790875,1.0492094663963987,0.9434216968963066,0.8823650196119726,0.8599742017005818,0.8413741543159502,0.8684149840734988,1.1646005212309474,1.3309142601416275,1.1179487719482981,1.028031695053571,0.9769826519598809,0.932150472530076,0.8795345776186589
1,Sunday,0.869362689237244,0.79872868788226,0.7640860570904061,0.7768491315926681,0.8102429292629699,0.8835244568356442,1.0555886843230855,1.173428577672737,1.2476592184177908,1.1919612611965695,1.0908307550132843,1.0226944199014045,0.9576551909309738,0.9201152672971192,0.8851978932185239,0.8788787976234705,0.9042301099909772,1.2549524038476547,1.4928301368408892,1.1624138695406478,1.0673277156656749,1.0013893268477265,0.917567647729153,0.8724847720411241
2,Monday,0.7225434036428406,0.6635979579505332,0.64240545051108,0.677040062669272,0.7502147633566408,0.932591427378449,1.5112074304967749,1.34714714790478,1.1438201765285412,1.133587222936348,1.0673454996827432,1.0394016648732929,0.9889332221567665,0.9817277696273524,0.9453372068527487,0.9640774384313507,0.956115110636242,1.1408229504763898,1.6198341686292863,1.134041348095765,1.0296228364405164,0.9666810893453407,0.8675304295393278,0.7743742218376174
2,Tuesday,0.7073138229446078,0.6529757059113022,0.627231598016152,0.639359511083609,0.7287197478365159,0.8893591812339282,1.3107645783663469,1.1465786011998613,1.081822511844902,1.0625381801005647,1.0344508200722768,1.0146915047874383,0.9936022355891975,1.007630082818658,0.9957871598755017,1.016021458700841,1.028814348724999,1.2024683311321365,1.8386296197097058,1.1687761653259379,1.0715312018007155,0.9988903856734409,0.916749898736148,0.8652933485152147
2,Wednesday,0.7416167574444557,0.6800774089743573,0.653977429807172,0.6774045195415732,0.7603269834739438,0.9105433695964067,1.4162854960371791,1.197894706499707,1.0649734872952585,1.0568604817228082,1.0348798968579136,1.0274901437202166,1.0053208843071253,0.9906042695477968,0.9813592166861673,1.0005725748441796,0.9782775323989575,1.1149722425673365,1.667883006057239,1.1892785687987326,1.1160728440984828,1.0041888370179461,0.8858270037826625,0.84331233892238
